transaction_id;date;trans_date;week;year;meal_name;article_description;label_content;condit;card_num;gender;member;age;price_article;total_amount;pay_description;shop_description;tot_ubp;buffet_animal
2342996;2017-10-09;2017-10-09T11:54:35Z;41;2017;Hawaii;F;Fleisch;Intervention;197316;M;Studierende;20;7;7;Badge (Debit);GR;5989.52736394612;NA
2349085;2017-10-10;2017-10-10T12:22:04Z;41;2017;Spanischer Schweins-Pfefferbraten;W;Fleisch;Intervention;294754;M;Studierende;23;7;7;Badge (Debit);GR;5639.724284677544;NA
2354415;2017-10-11;2017-10-11T12:45:04Z;41;2017;Rindsragout;K;Fleisch;Intervention;919492;M;Studierende;28;12;12;Badge (Debit);GR;9231.999690801653;NA
2343670;2017-10-09;2017-10-09T12:24:46Z;41;2017;Hawaii;F;Fleisch;Intervention;295276;M;Studierende;24;7;7;Badge (Debit);VS;5989.52736394612;NA
2362423;2017-10-13;2017-10-13T11:44:28Z;41;2017;Schweins-Rahm-Schnitzel;W;Fleisch;Intervention;109779;M;Studierende;31;7;7;Badge (Debit);GR;6189.121606683238;NA
2358455;2017-10-12;2017-10-12T12:01:30Z;41;2017;Zigeuner Cervelats;F;Fleisch;Intervention;294635;M;Studierende;23;7;7;Badge (Debit);VS;3511.9376844224003;NA
2357734;2017-10-12;2017-10-12T11:39:08Z;41;2017;Zigeuner Cervelats;F;Fleisch;Intervention;586564;M;Studierende;24;7;7;Badge (Debit);VS;3511.9376844224003;NA
2358012;2017-10-12;2017-10-12T11:46:10Z;41;2017;Zigeuner Cervelats;F;Fleisch;Intervention;261572;M;Studierende;23;7;7;Badge (Debit);VS;3511.9376844224003;NA
2348284;2017-10-10;2017-10-10T11:49:18Z;41;2017;NA;Local F;Fleisch;Intervention;259780;M;Studierende;23;7;7;Badge (Debit);VS;NA;NA
2342660;2017-10-09;2017-10-09T11:45:08Z;41;2017;Hawaii;F;Fleisch;Intervention;755012;M;Studierende;24;7;7;Badge (Debit);GR;5989.52736394612;NA
2361999;2017-10-13;2017-10-13T11:23:52Z;41;2017;Zigeuner Cervelats;Local F;Fleisch;Intervention;866564;M;Studierende;24;7;7;Badge (Debit);VS;NA;NA
2344020;2017-10-09;2017-10-09T12:46:19Z;41;2017;Hawaii;F;Fleisch;Intervention;736260;M;Studierende;24;7;7;Badge (Debit);VS;5989.52736394612;NA
2348020;2017-10-10;2017-10-10T11:42:50Z;41;2017;NA;Local F;Fleisch;Intervention;410692;M;Studierende;27;7;8.5;Badge (Debit);GR;NA;NA
2348354;2017-10-10;2017-10-10T11:51:44Z;41;2017;Spanischer Schweins-Pfefferbraten;W;Fleisch;Intervention;295301;M;Studierende;39;7;7;Badge (Debit);GR;5639.724284677544;NA
2357350;2017-10-12;2017-10-12T11:20:45Z;41;2017;Zigeuner Cervelats;F;Fleisch;Intervention;474884;M;Studierende;21;7;7;Badge (Debit);VS;3511.9376844224003;NA
2343794;2017-10-09;2017-10-09T12:33:07Z;41;2017;Hawaii;F;Fleisch;Intervention;706180;M;Studierende;23;7;7;Badge (Debit);GR;5989.52736394612;NA
2347960;2017-10-10;2017-10-10T11:41:23Z;41;2017;Spanischer Schweins-Pfefferbraten;W;Fleisch;Intervention;773764;M;Studierende;21;7;7;Badge (Debit);VS;5639.724284677544;NA
2357926;2017-10-12;2017-10-12T11:44:09Z;41;2017;Spanischer Schweins-Pfefferbraten;Local W;Fleisch;Intervention;993860;M;Studierende;27;7;7;Badge (Debit);GR;NA;NA
2362242;2017-10-13;2017-10-13T11:39:15Z;41;2017;Schweins-Rahm-Schnitzel;W;Fleisch;Intervention;861764;M;Studierende;25;7;7;Badge (Debit);VS;6189.121606683238;NA
2348528;2017-10-10;2017-10-10T11:57:37Z;41;2017;Spanischer Schweins-Pfefferbraten;W;Fleisch;Intervention;644548;M;Studierende;27;7;7;Badge (Debit);GR;5639.724284677544;NA
2342381;2017-10-09;2017-10-09T11:39:34Z;41;2017;Pouletgeschnetzeltes mit Wokgemüse;Local F;Fleisch;Intervention;804036;M;Studierende;23;7;7;Badge (Debit);VS;NA;NA
2357740;2017-10-12;2017-10-12T11:39:16Z;41;2017;Zigeuner Cervelats;F;Fleisch;Intervention;861764;M;Studierende;25;7;7;Badge (Debit);VS;3511.9376844224003;NA
2358356;2017-10-12;2017-10-12T11:56:31Z;41;2017;Spanischer Schweins-Pfefferbraten;Local W;Fleisch;Intervention;540932;M;Studierende;30;7;7;Badge (Debit);GR;NA;NA
2347989;2017-10-10;2017-10-10T11:42:14Z;41;2017;NA;Local F;Fleisch;Intervention;903300;M;Studierende;26;7;7;Badge (Debit);GR;NA;NA
2348809;2017-10-10;2017-10-10T12:09:41Z;41;2017;NA;Local F;Fleisch;Intervention;409604;M;Studierende;26;7;7;Badge (Debit);VS;NA;NA
2341867;2017-10-09;2017-10-09T11:18:42Z;41;2017;Pouletgeschnetzeltes mit Wokgemüse;Local F;Fleisch;Intervention;804164;M;Studierende;26;7;7;Badge (Debit);GR;NA;NA
2395502;2017-10-24;2017-10-24T11:20:53Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;787908;F;Mitarbeitende;30;8;8;Badge (Debit);VS;3688.5122494923517;NA
2402413;2017-10-25;2017-10-25T12:17:54Z;43;2017;NA;Local F;Fleisch;Intervention;545732;F;Mitarbeitende;38;8;9.5;Badge (Debit);GR;NA;NA
2391507;2017-10-23;2017-10-23T12:22:45Z;43;2017;Kalbs-Geschnetzeltes Müscheli;K;Fleisch;Intervention;110495;F;Mitarbeitende;54;13;22.5;Badge (Debit);GR;8716.917334174457;NA
2412861;2017-10-27;2017-10-27T12:51:07Z;43;2017;Indian Curry;F;Fleisch;Intervention;310660;F;Mitarbeitende;29;8;8;Badge (Debit);GR;4682.548357125372;NA
2412431;2017-10-27;2017-10-27T12:24:50Z;43;2017;Indian Curry;F;Fleisch;Intervention;109670;F;Mitarbeitende;46;8;9;Badge (Debit);VS;4682.548357125372;NA
2395710;2017-10-24;2017-10-24T11:30:31Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;728804;F;Mitarbeitende;30;8;8;Badge (Debit);GR;3688.5122494923517;NA
2407365;2017-10-26;2017-10-26T12:18:37Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;311428;F;Mitarbeitende;55;13;13;Badge (Debit);GR;4604.151168251811;NA
2406299;2017-10-26;2017-10-26T11:36:54Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;875588;F;Mitarbeitende;25;13;13;Badge (Debit);GR;4604.151168251811;NA
2407401;2017-10-26;2017-10-26T12:21:26Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;97028;F;Mitarbeitende;30;13;13;Badge (Debit);GR;4604.151168251811;NA
2407286;2017-10-26;2017-10-26T12:14:45Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;735684;F;Mitarbeitende;32;13;13;Badge (Debit);GR;4604.151168251811;NA
2411575;2017-10-27;2017-10-27T11:44:35Z;43;2017;Indian Curry;F;Fleisch;Intervention;329668;F;Studierende;21;7;7;Badge (Debit);VS;4682.548357125372;NA
2412673;2017-10-27;2017-10-27T12:37:42Z;43;2017;Brätkügeli mit Champginon-Rahmsauce;Local F;Fleisch;Intervention;244612;F;Studierende;26;7;7;Badge (Debit);VS;NA;NA
2396413;2017-10-24;2017-10-24T11:52:02Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;361796;F;Studierende;28;7;7;Badge (Debit);GR;3688.5122494923517;NA
2411280;2017-10-27;2017-10-27T11:34:32Z;43;2017;Brätkügeli mit Champginon-Rahmsauce;Local F;Fleisch;Intervention;110130;F;Studierende;29;7;7;Badge (Debit);GR;NA;NA
2401892;2017-10-25;2017-10-25T11:53:12Z;43;2017;NA;Local F;Fleisch;Intervention;295304;F;Studierende;30;7;7;Badge (Debit);GR;NA;NA
2406153;2017-10-26;2017-10-26T11:29:37Z;43;2017;Szegediner Gulasch;Local W;Fleisch;Intervention;334148;F;Studierende;33;7;7;Badge (Debit);GR;NA;NA
2402362;2017-10-25;2017-10-25T12:15:30Z;43;2017;NA;Local F;Fleisch;Intervention;971204;F;Studierende;25;7;7;Badge (Debit);GR;NA;NA
2405996;2017-10-26;2017-10-26T11:21:32Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;872388;F;Studierende;21;12;12;Badge (Debit);GR;4604.151168251811;NA
2411956;2017-10-27;2017-10-27T12:00:47Z;43;2017;Indian Curry;F;Fleisch;Intervention;544964;F;Studierende;24;7;7;Badge (Debit);GR;4682.548357125372;NA
2395587;2017-10-24;2017-10-24T11:25:42Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;838596;M;Mitarbeitende;52;8;8;Badge (Debit);VS;3688.5122494923517;NA
2396109;2017-10-24;2017-10-24T11:42:11Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;728291;M;Mitarbeitende;44;8;9.5;Badge (Debit);VS;3688.5122494923517;NA
2402496;2017-10-25;2017-10-25T12:21:57Z;43;2017;Szegediner Gulasch;W;Fleisch;Intervention;909965;M;Mitarbeitende;43;8;8;Badge (Debit);GR;4647.252589140605;NA
2411383;2017-10-27;2017-10-27T11:38:39Z;43;2017;Indian Curry;F;Fleisch;Intervention;110217;M;Mitarbeitende;45;8;8;Badge (Debit);GR;4682.548357125372;NA
2407637;2017-10-26;2017-10-26T12:34:51Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;110301;M;Mitarbeitende;45;13;13;Badge (Debit);GR;4604.151168251811;NA
2412441;2017-10-27;2017-10-27T12:25:23Z;43;2017;Indian Curry;F;Fleisch;Intervention;909865;M;Mitarbeitende;37;8;8;Badge (Debit);VS;4682.548357125372;NA
2398093;2017-10-24;2017-10-24T13:19:50Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;909845;M;Mitarbeitende;35;8;8;Badge (Debit);VS;3688.5122494923517;NA
2401234;2017-10-25;2017-10-25T11:33:42Z;43;2017;NA;Local F;Fleisch;Intervention;884548;M;Mitarbeitende;42;8;8;Badge (Debit);VS;NA;NA
2391557;2017-10-23;2017-10-23T12:24:39Z;43;2017;Rinds-Geschnetzeltes Stroganoff;Local F;Fleisch;Intervention;376196;M;Mitarbeitende;53;8;8;Badge (Debit);GR;NA;NA
2401162;2017-10-25;2017-10-25T11:30:36Z;43;2017;Szegediner Gulasch;W;Fleisch;Intervention;720068;M;Mitarbeitende;41;8;9.5;Badge (Debit);GR;4647.252589140605;NA
2390469;2017-10-23;2017-10-23T11:42:42Z;43;2017;Rinds-Geschnetzeltes Stroganoff;Local F;Fleisch;Intervention;857796;M;Mitarbeitende;27;8;8;Badge (Debit);GR;NA;NA
2406043;2017-10-26;2017-10-26T11:23:50Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;939460;M;Mitarbeitende;37;13;14.5;Badge (Debit);VS;4604.151168251811;NA
2407210;2017-10-26;2017-10-26T12:10:47Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;495592;M;Mitarbeitende;40;13;13;Badge (Debit);GR;4604.151168251811;NA
2395643;2017-10-24;2017-10-24T11:27:55Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;110217;M;Mitarbeitende;45;8;9.5;Badge (Debit);GR;3688.5122494923517;NA
2402038;2017-10-25;2017-10-25T12:01:12Z;43;2017;NA;Local F;Fleisch;Intervention;81156;M;Mitarbeitende;49;8;8;Badge (Debit);GR;NA;NA
2401386;2017-10-25;2017-10-25T11:38:40Z;43;2017;Szegediner Gulasch;W;Fleisch;Intervention;970628;M;Mitarbeitende;36;8;8;Badge (Debit);GR;4647.252589140605;NA
2411128;2017-10-27;2017-10-27T11:25:59Z;43;2017;Indian Curry;F;Fleisch;Intervention;910281;M;Mitarbeitende;48;8;8;Badge (Debit);VS;4682.548357125372;NA
2411966;2017-10-27;2017-10-27T12:01:21Z;43;2017;Brätkügeli mit Champginon-Rahmsauce;Local F;Fleisch;Intervention;794692;M;Mitarbeitende;30;8;8;Badge (Debit);GR;NA;NA
2406078;2017-10-26;2017-10-26T11:25:56Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;110439;M;Mitarbeitende;26;13;13;Badge (Debit);VS;4604.151168251811;NA
2402718;2017-10-25;2017-10-25T12:36:01Z;43;2017;NA;Local F;Fleisch;Intervention;110475;M;Mitarbeitende;57;8;8;Badge (Debit);GR;NA;NA
2401063;2017-10-25;2017-10-25T11:25:08Z;43;2017;Szegediner Gulasch;W;Fleisch;Intervention;934596;M;Studierende;22;7;8.5;Badge (Debit);VS;4647.252589140605;NA
2395787;2017-10-24;2017-10-24T11:32:49Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;952644;M;Studierende;22;7;7;Badge (Debit);VS;3688.5122494923517;NA
2401042;2017-10-25;2017-10-25T11:23:35Z;43;2017;NA;Local F;Fleisch;Intervention;56836;M;Studierende;22;7;7;Badge (Debit);VS;NA;NA
2390263;2017-10-23;2017-10-23T11:38:07Z;43;2017;Kalbs-Geschnetzeltes Müscheli;K;Fleisch;Intervention;503812;M;Studierende;22;12;12;Badge (Debit);VS;8716.917334174457;NA
2402328;2017-10-25;2017-10-25T12:13:55Z;43;2017;NA;Local F;Fleisch;Intervention;228932;M;Studierende;28;7;8.5;Badge (Debit);GR;NA;NA
2401480;2017-10-25;2017-10-25T11:40:45Z;43;2017;NA;Local F;Fleisch;Intervention;553028;M;Studierende;23;7;7;Badge (Debit);GR;NA;NA
2402051;2017-10-25;2017-10-25T12:01:56Z;43;2017;Szegediner Gulasch;W;Fleisch;Intervention;294509;M;Studierende;29;7;7;Badge (Debit);GR;4647.252589140605;NA
2400944;2017-10-25;2017-10-25T11:18:32Z;43;2017;NA;Local F;Fleisch;Intervention;481092;M;Studierende;23;7;8.8;Badge (Debit);VS;NA;NA
2401208;2017-10-25;2017-10-25T11:32:42Z;43;2017;NA;Local F;Fleisch;Intervention;999748;M;Studierende;21;7;7;Badge (Debit);VS;NA;NA
2406201;2017-10-26;2017-10-26T11:32:13Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;110014;M;Studierende;26;12;13.5;Badge (Debit);VS;4604.151168251811;NA
2406816;2017-10-26;2017-10-26T11:52:10Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;585796;M;Studierende;24;12;12;Badge (Debit);GR;4604.151168251811;NA
2395920;2017-10-24;2017-10-24T11:37:12Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;89860;M;Studierende;26;7;7;Badge (Debit);VS;3688.5122494923517;NA
2396221;2017-10-24;2017-10-24T11:44:46Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;586180;M;Studierende;20;7;7;Badge (Debit);VS;3688.5122494923517;NA
2390121;2017-10-23;2017-10-23T11:34:20Z;43;2017;Kalbs-Geschnetzeltes Müscheli;K;Fleisch;Intervention;518468;M;Studierende;25;12;13.5;Badge (Debit);VS;8716.917334174457;NA
2407214;2017-10-26;2017-10-26T12:10:51Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;294445;M;Studierende;21;12;14.5;Badge (Debit);VS;4604.151168251811;NA
2406105;2017-10-26;2017-10-26T11:27:41Z;43;2017;Szegediner Gulasch;Local W;Fleisch;Intervention;263108;M;Studierende;24;7;7;Badge (Debit);GR;NA;NA
2411537;2017-10-27;2017-10-27T11:43:30Z;43;2017;Indian Curry;F;Fleisch;Intervention;393668;M;Studierende;21;7;7;Badge (Debit);VS;4682.548357125372;NA
2396897;2017-10-24;2017-10-24T12:09:10Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;792132;M;Studierende;25;7;9.4;Badge (Debit);GR;3688.5122494923517;NA
2402233;2017-10-25;2017-10-25T12:10:06Z;43;2017;NA;Local F;Fleisch;Intervention;228932;M;Studierende;28;7;8.5;Badge (Debit);GR;NA;NA
2396194;2017-10-24;2017-10-24T11:44:02Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;720836;M;Studierende;21;7;7;Badge (Debit);VS;3688.5122494923517;NA
2389878;2017-10-23;2017-10-23T11:23:58Z;43;2017;Kalbs-Geschnetzeltes Müscheli;K;Fleisch;Intervention;213508;M;Studierende;20;12;12;Badge (Debit);VS;8716.917334174457;NA
2396176;2017-10-24;2017-10-24T11:43:36Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;588996;M;Studierende;20;7;7;Badge (Debit);VS;3688.5122494923517;NA
2407436;2017-10-26;2017-10-26T12:23:50Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;928452;M;Studierende;26;12;12;Badge (Debit);GR;4604.151168251811;NA
2401975;2017-10-25;2017-10-25T11:57:37Z;43;2017;Szegediner Gulasch;W;Fleisch;Intervention;979396;M;Studierende;25;7;7;Badge (Debit);VS;4647.252589140605;NA
2402690;2017-10-25;2017-10-25T12:33:34Z;43;2017;Szegediner Gulasch;W;Fleisch;Intervention;294519;M;Studierende;24;7;7;Badge (Debit);GR;4647.252589140605;NA
2401083;2017-10-25;2017-10-25T11:26:35Z;43;2017;Szegediner Gulasch;W;Fleisch;Intervention;109780;M;Studierende;24;7;7;Badge (Debit);GR;4647.252589140605;NA
2412768;2017-10-27;2017-10-27T12:43:26Z;43;2017;Indian Curry;F;Fleisch;Intervention;438276;M;Studierende;22;7;7;Badge (Debit);VS;4682.548357125372;NA
2395446;2017-10-24;2017-10-24T11:17:38Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;835716;M;Studierende;24;7;7;Badge (Debit);VS;3688.5122494923517;NA
2411332;2017-10-27;2017-10-27T11:36:50Z;43;2017;Indian Curry;F;Fleisch;Intervention;443524;M;Studierende;25;7;8;Badge (Debit);VS;4682.548357125372;NA
2411242;2017-10-27;2017-10-27T11:33:08Z;43;2017;Indian Curry;F;Fleisch;Intervention;900484;M;Studierende;22;7;7;Badge (Debit);VS;4682.548357125372;NA
2401248;2017-10-25;2017-10-25T11:34:15Z;43;2017;Szegediner Gulasch;W;Fleisch;Intervention;294678;M;Studierende;34;7;7;Badge (Debit);GR;4647.252589140605;NA
2406215;2017-10-26;2017-10-26T11:32:58Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;773764;M;Studierende;21;12;12;Badge (Debit);VS;4604.151168251811;NA
2396666;2017-10-24;2017-10-24T12:01:26Z;43;2017;Hirschpfeffer;F;Fleisch;Intervention;586564;M;Studierende;24;7;9.5;Badge (Debit);VS;3688.5122494923517;NA
2407173;2017-10-26;2017-10-26T12:09:34Z;43;2017;Schweins Cordon Bleu Karotten;K;Fleisch;Intervention;500292;M;Studierende;22;12;12;Badge (Debit);VS;4604.151168251811;NA
2407677;2017-10-26;2017-10-26T12:37:03Z;43;2017;Szegediner Gulasch;Local W;Fleisch;Intervention;955460;M;Studierende;24;7;7;Badge (Debit);GR;NA;NA
2390210;2017-10-23;2017-10-23T11:36:37Z;43;2017;Kalbs-Geschnetzeltes Müscheli;K;Fleisch;Intervention;110014;M;Studierende;26;12;13.5;Badge (Debit);VS;8716.917334174457;NA
2442490;2017-11-06;2017-11-06T11:35:57Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;875588;F;Mitarbeitende;25;8;8;Badge (Debit);GR;3301.702253329452;NA
2458684;2017-11-09;2017-11-09T12:11:10Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;310660;F;Mitarbeitende;29;8;8;Badge (Debit);GR;6870.989994177277;NA
2447551;2017-11-07;2017-11-07T11:23:21Z;45;2017;Bauern Nudeln;Local F;Fleisch;Intervention;109675;F;Mitarbeitende;54;8;8;Badge (Debit);GR;NA;NA
2458063;2017-11-09;2017-11-09T11:43:48Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;728816;F;Mitarbeitende;45;8;15.4;Badge (Debit);VS;6870.989994177277;NA
2447523;2017-11-07;2017-11-07T11:22:11Z;45;2017;Bauern Nudeln;Local F;Fleisch;Intervention;109675;F;Mitarbeitende;54;8;8;Badge (Debit);GR;NA;NA
2463317;2017-11-10;2017-11-10T12:09:27Z;45;2017;Weidmanns Rehpfeffer;K;Fleisch;Intervention;728844;F;Mitarbeitende;38;13;13;Badge (Debit);VS;5295.293231322676;NA
2454053;2017-11-08;2017-11-08T12:19:22Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;225220;F;Mitarbeitende;20;8;8;Badge (Debit);GR;4649.863733255455;NA
2449129;2017-11-07;2017-11-07T12:24:30Z;45;2017;Panierter ASC-Lachsburger;K;Fleisch;Intervention;97028;F;Mitarbeitende;30;13;13;Badge (Debit);GR;5940.872373783354;NA
2454066;2017-11-08;2017-11-08T12:20:05Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;728872;F;Mitarbeitende;58;8;8;Badge (Debit);GR;4649.863733255455;NA
2442197;2017-11-06;2017-11-06T11:25:12Z;45;2017;Grosis Hacktätschli;Local F;Fleisch;Intervention;986820;F;Mitarbeitende;30;8;8;Badge (Debit);VS;NA;NA
2452903;2017-11-08;2017-11-08T11:31:39Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;872388;F;Studierende;21;7;7;Badge (Debit);VS;4649.863733255455;NA
2447964;2017-11-07;2017-11-07T11:38:49Z;45;2017;Panierter ASC-Lachsburger;K;Fleisch;Intervention;714436;F;Studierende;45;12;13;Badge (Debit);GR;5940.872373783354;NA
2442438;2017-11-06;2017-11-06T11:34:08Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;610756;F;Studierende;20;7;7;Badge (Debit);GR;3301.702253329452;NA
2458046;2017-11-09;2017-11-09T11:43:32Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;179332;F;Studierende;24;7;9.5;Badge (Debit);VS;6870.989994177277;NA
2457458;2017-11-09;2017-11-09T11:17:43Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;486596;F;Studierende;21;7;7;Badge (Debit);GR;6870.989994177277;NA
2453870;2017-11-08;2017-11-08T12:10:07Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;179332;F;Studierende;24;7;7;Badge (Debit);VS;4649.863733255455;NA
2452972;2017-11-08;2017-11-08T11:34:33Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;297028;F;Studierende;18;7;7;Badge (Debit);VS;4649.863733255455;NA
2457620;2017-11-09;2017-11-09T11:28:37Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;872388;F;Studierende;21;7;7;Badge (Debit);GR;6870.989994177277;NA
2443350;2017-11-06;2017-11-06T12:00:37Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;812100;F;Studierende;26;7;7;Badge (Debit);GR;3301.702253329452;NA
2458484;2017-11-09;2017-11-09T12:02:53Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;295080;M;Mitarbeitende;18;8;10.5;Badge (Debit);GR;6870.989994177277;NA
2458084;2017-11-09;2017-11-09T11:44:19Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;994955;M;Mitarbeitende;43;8;16;Badge (Debit);GR;6870.989994177277;NA
2454128;2017-11-08;2017-11-08T12:23:25Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;948164;M;Mitarbeitende;52;8;10.5;Badge (Debit);GR;4649.863733255455;NA
2453633;2017-11-08;2017-11-08T11:57:18Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;994937;M;Mitarbeitende;59;8;8;Badge (Debit);GR;4649.863733255455;NA
2461241;2017-11-10;2017-11-10T09:22:11Z;45;2017;Weidmanns Rehpfeffer;K;Fleisch;Intervention;884548;M;Mitarbeitende;42;11;25.6;Badge (Debit);VS;5295.293231322676;NA
2454214;2017-11-08;2017-11-08T12:28:15Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;110093;M;Mitarbeitende;44;8;8;Badge (Debit);VS;4649.863733255455;NA
2452748;2017-11-08;2017-11-08T11:24:42Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;930628;M;Mitarbeitende;26;8;9.5;Badge (Debit);VS;4649.863733255455;NA
2453800;2017-11-08;2017-11-08T12:07:29Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;728709;M;Mitarbeitende;58;8;9;Badge (Debit);GR;4649.863733255455;NA
2452980;2017-11-08;2017-11-08T11:34:54Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;295150;M;Mitarbeitende;35;8;8;Badge (Debit);GR;4649.863733255455;NA
2443982;2017-11-06;2017-11-06T12:28:36Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;927812;M;Mitarbeitende;32;8;8;Badge (Debit);VS;3301.702253329452;NA
2448836;2017-11-07;2017-11-07T12:11:21Z;45;2017;Panierter ASC-Lachsburger;K;Fleisch;Intervention;909856;M;Mitarbeitende;36;13;14.5;Badge (Debit);GR;5940.872373783354;NA
2443471;2017-11-06;2017-11-06T12:07:03Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;909880;M;Mitarbeitende;37;8;8;Badge (Debit);GR;3301.702253329452;NA
2453060;2017-11-08;2017-11-08T11:37:21Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;109709;M;Mitarbeitende;47;8;8;Badge (Debit);VS;4649.863733255455;NA
2442129;2017-11-06;2017-11-06T11:21:49Z;45;2017;Grosis Hacktätschli;Local F;Fleisch;Intervention;840900;M;Mitarbeitende;28;8;8;Badge (Debit);VS;NA;NA
2442164;2017-11-06;2017-11-06T11:23:25Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;728539;M;Mitarbeitende;52;8;8;Badge (Debit);VS;3301.702253329452;NA
2449039;2017-11-07;2017-11-07T12:19:16Z;45;2017;Panierter ASC-Lachsburger;K;Fleisch;Intervention;927812;M;Mitarbeitende;32;13;13;Badge (Debit);VS;5940.872373783354;NA
2458e3;2017-11-09;2017-11-09T11:42:20Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;871876;M;Mitarbeitende;28;8;8;Badge (Debit);VS;6870.989994177277;NA
2453748;2017-11-08;2017-11-08T12:05:07Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;243844;M;Mitarbeitende;30;8;8;Badge (Debit);VS;4649.863733255455;NA
2444714;2017-11-06;2017-11-06T13:29:07Z;45;2017;Grosis Hacktätschli;Local F;Fleisch;Intervention;793796;M;Mitarbeitende;26;8;8;Badge (Debit);VS;NA;NA
2448156;2017-11-07;2017-11-07T11:44:11Z;45;2017;Panierter ASC-Lachsburger;K;Fleisch;Intervention;243844;M;Mitarbeitende;30;13;13;Badge (Debit);VS;5940.872373783354;NA
2457509;2017-11-09;2017-11-09T11:21:29Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;775364;M;Mitarbeitende;24;8;9.5;Badge (Debit);VS;6870.989994177277;NA
2442142;2017-11-06;2017-11-06T11:22:11Z;45;2017;Grosis Hacktätschli;Local F;Fleisch;Intervention;840900;M;Mitarbeitende;28;8;8;Badge (Debit);VS;NA;NA
2457815;2017-11-09;2017-11-09T11:37:07Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;996804;M;Studierende;24;7;7;Badge (Debit);VS;6870.989994177277;NA
2442159;2017-11-06;2017-11-06T11:23:11Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;474884;M;Studierende;21;7;7;Badge (Debit);VS;3301.702253329452;NA
2462467;2017-11-10;2017-11-10T11:27:21Z;45;2017;Emmentaler Brätschnitzel;Local W;Fleisch;Intervention;363332;M;Studierende;22;7;7;Badge (Debit);VS;NA;NA
2443019;2017-11-06;2017-11-06T11:48:37Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;553028;M;Studierende;23;7;14;Badge (Debit);GR;3301.702253329452;NA
